P3r9DFelb4FPkN5XCJBntQ,6189,-1165,CurbRamp,CurbRamp,50
P3r9DFelb4FPkN5XCJBntQ,362,-402,CurbRamp,NoCurbRamp,54
P3r9DFelb4FPkN5XCJBntQ,4152,-277,Obstacle,CurbRamp,64
fILqT3EWJ_ZpezDigHJ-Aw,4525,-299,Obstacle,CurbRamp,60
fILqT3EWJ_ZpezDigHJ-Aw,1644,-183,NoCurbRamp,NoCurbRamp,40
HTZEaw8gPnRj6ltd83FYaQ,11902,-592,CurbRamp,NoCurbRamp,58
HTZEaw8gPnRj6ltd83FYaQ,7906,-895,SurfaceProblem,CurbRamp,59
HTZEaw8gPnRj6ltd83FYaQ,8031,-593,SurfaceProblem,CurbRamp,53
HTZEaw8gPnRj6ltd83FYaQ,9323,-235,SurfaceProblem,CurbRamp,43
HTZEaw8gPnRj6ltd83FYaQ,10596,-270,Obstacle,NoCurbRamp,54
HTZEaw8gPnRj6ltd83FYaQ,10347,-213,Obstacle,CurbRamp,50
PzKLPRWBFuASHjalf9__Sw,6947,-976,CurbRamp,CurbRamp,42
PzKLPRWBFuASHjalf9__Sw,5716,-1550,Obstacle,CurbRamp,38
PzKLPRWBFuASHjalf9__Sw,6386,-374,NoCurbRamp,Obstacle,51
PzKLPRWBFuASHjalf9__Sw,197,-649,CurbRamp,CurbRamp,52
PzKLPRWBFuASHjalf9__Sw,12958,-487,CurbRamp,NoCurbRamp,55
PzKLPRWBFuASHjalf9__Sw,10896,-277,Obstacle,NoCurbRamp,61
RoOyujZ_v9GlaDgmKdclvw,12369,-1526,NoCurbRamp,CurbRamp,38
RoOyujZ_v9GlaDgmKdclvw,690,-755,SurfaceProblem,NoCurbRamp,53
RoOyujZ_v9GlaDgmKdclvw,6977,-767,NoCurbRamp,CurbRamp,41
RoOyujZ_v9GlaDgmKdclvw,6143,-512,CurbRamp,CurbRamp,58
RoOyujZ_v9GlaDgmKdclvw,7269,-500,CurbRamp,SurfaceProblem,52
vQCWx0P7DExHD-KIfA7keA,1870,-808,SurfaceProblem,NoCurbRamp,56
vQCWx0P7DExHD-KIfA7keA,2667,-649,SurfaceProblem,NoCurbRamp,52
vQCWx0P7DExHD-KIfA7keA,11379,-792,Obstacle,NoCurbRamp,42
vQCWx0P7DExHD-KIfA7keA,5177,-445,CurbRamp,CurbRamp,58
zsvKv7NrQo5DyRZJWnUKlQ,11220,-525,SurfaceProblem,NoCurbRamp,52
IPINWuRD6RThQtPSHnVRZw,1334,-757,NoCurbRamp,NoCurbRamp,74
IPINWuRD6RThQtPSHnVRZw,1280,-497,NoCurbRamp,NoCurbRamp,66
IPINWuRD6RThQtPSHnVRZw,5197,-701,NoCurbRamp,NoCurbRamp,38
IPINWuRD6RThQtPSHnVRZw,5253,-477,CurbRamp,NoCurbRamp,56
b0eOV36e75GdxsTJKxhJzw,5022,-581,SurfaceProblem,CurbRamp,42
b0eOV36e75GdxsTJKxhJzw,5509,-420,CurbRamp,Obstacle,50
b0eOV36e75GdxsTJKxhJzw,7657,-570,CurbRamp,NoCurbRamp,55
b0eOV36e75GdxsTJKxhJzw,8245,-612,CurbRamp,NoCurbRamp,52
b0eOV36e75GdxsTJKxhJzw,1487,-618,NoCurbRamp,NoCurbRamp,67
b0eOV36e75GdxsTJKxhJzw,1125,-582,Obstacle,NoCurbRamp,54
b0eOV36e75GdxsTJKxhJzw,12279,-629,CurbRamp,NoCurbRamp,54
b0eOV36e75GdxsTJKxhJzw,11671,-697,SurfaceProblem,NoCurbRamp,39
IPINWuRD6RThQtPSHnVRZw,1984,-726,NoCurbRamp,NoCurbRamp,53
_ThcAfjL-9PVTI2IGWcIkg,1213,-808,NoCurbRamp,NoCurbRamp,57
_ThcAfjL-9PVTI2IGWcIkg,1875,-774,SurfaceProblem,NoCurbRamp,52
_ThcAfjL-9PVTI2IGWcIkg,11731,-663,NoCurbRamp,NoCurbRamp,55
_ThcAfjL-9PVTI2IGWcIkg,11090,-668,SurfaceProblem,NoCurbRamp,58
_ThcAfjL-9PVTI2IGWcIkg,8152,-497,CurbRamp,NoCurbRamp,54
_ThcAfjL-9PVTI2IGWcIkg,7808,-472,CurbRamp,NoCurbRamp,53
_ThcAfjL-9PVTI2IGWcIkg,5279,-586,NoCurbRamp,NoCurbRamp,53
_ThcAfjL-9PVTI2IGWcIkg,5870,-481,Obstacle,NoCurbRamp,55
_ThcAfjL-9PVTI2IGWcIkg,5819,-416,NoCurbRamp,Obstacle,59
2A6p50LemUj6YuJYRTcoOA,5069,-837,Obstacle,NoCurbRamp,52
2A6p50LemUj6YuJYRTcoOA,5165,-574,Obstacle,NoCurbRamp,66
2A6p50LemUj6YuJYRTcoOA,8668,-730,Obstacle,NoCurbRamp,38
2A6p50LemUj6YuJYRTcoOA,8452,-478,Obstacle,NoCurbRamp,39
wiW8PBT09OyhaBosI5vw6A,2097,-1016,SurfaceProblem,CurbRamp,59
wiW8PBT09OyhaBosI5vw6A,11425,-503,Obstacle,CurbRamp,58
wiW8PBT09OyhaBosI5vw6A,861,-338,NoCurbRamp,CurbRamp,52
wiW8PBT09OyhaBosI5vw6A,1647,-591,SurfaceProblem,CurbRamp,66
wiW8PBT09OyhaBosI5vw6A,12382,-287,CurbRamp,CurbRamp,51
fnSNW0E9urQ7bfNcOts3_w,1577,-542,Obstacle,CurbRamp,58
fnSNW0E9urQ7bfNcOts3_w,3802,-752,CurbRamp,CurbRamp,63
fnSNW0E9urQ7bfNcOts3_w,5330,-777,NoCurbRamp,CurbRamp,39
fnSNW0E9urQ7bfNcOts3_w,8142,-621,CurbRamp,CurbRamp,52
fnSNW0E9urQ7bfNcOts3_w,9541,-615,CurbRamp,CurbRamp,52
fnSNW0E9urQ7bfNcOts3_w,11655,-510,SurfaceProblem,CurbRamp,42
Xmfv29SgOgcVOVv55fc0HQ,11987,-663,CurbRamp,CurbRamp,70
Xmfv29SgOgcVOVv55fc0HQ,1340,-716,CurbRamp,CurbRamp,53
Xmfv29SgOgcVOVv55fc0HQ,2896,-693,CurbRamp,CurbRamp,51
Xmfv29SgOgcVOVv55fc0HQ,5073,-449,CurbRamp,CurbRamp,53
Xmfv29SgOgcVOVv55fc0HQ,8412,-392,CurbRamp,CurbRamp,58
Xmfv29SgOgcVOVv55fc0HQ,10417,-686,CurbRamp,CurbRamp,54
DZtX1-3WTIFwW5UFbYpS-A,8415,-700,CurbRamp,CurbRamp,60
DZtX1-3WTIFwW5UFbYpS-A,5098,-694,SurfaceProblem,CurbRamp,56
DZtX1-3WTIFwW5UFbYpS-A,1375,-478,CurbRamp,Obstacle,63
7YiyTzFbvNivLvYXAuu88Q,3194,-779,Obstacle,Obstacle,55
7YiyTzFbvNivLvYXAuu88Q,3852,-693,SurfaceProblem,Obstacle,56
EWazcRXx4rxAJN-uqRdT1g,5597,-441,Obstacle,Obstacle,64
EWazcRXx4rxAJN-uqRdT1g,12123,-403,Obstacle,Obstacle,46
QmtfhalnBQ7CEsi1nJmm6g,11633,-550,CurbRamp,NoCurbRamp,52
QmtfhalnBQ7CEsi1nJmm6g,896,-741,CurbRamp,NoCurbRamp,55
QmtfhalnBQ7CEsi1nJmm6g,1571,-863,SurfaceProblem,NoCurbRamp,37
QmtfhalnBQ7CEsi1nJmm6g,4961,-742,CurbRamp,NoCurbRamp,66
QmtfhalnBQ7CEsi1nJmm6g,8280,-462,CurbRamp,NoCurbRamp,53
QmtfhalnBQ7CEsi1nJmm6g,9001,-444,Obstacle,CurbRamp,63
QmtfhalnBQ7CEsi1nJmm6g,10802,-505,Obstacle,CurbRamp,59
IfWzYEHcWFgEdUVrWJOtbQ,9277,-648,Obstacle,NoCurbRamp,58
IfWzYEHcWFgEdUVrWJOtbQ,3302,-989,NoCurbRamp,NoCurbRamp,59
IfWzYEHcWFgEdUVrWJOtbQ,4798,-1356,CurbRamp,NoCurbRamp,51
DXCYcbKzmYWxfeJEi-_OOg,750,-693,CurbRamp,NoCurbRamp,55
DXCYcbKzmYWxfeJEi-_OOg,11644,-572,Obstacle,NoCurbRamp,54
DD_VEw86rKdcCULiczEY9g,5959,-673,Obstacle,NoCurbRamp,66
DD_VEw86rKdcCULiczEY9g,8435,-498,CurbRamp,NoCurbRamp,63
LVbKACFUqHL0i5ALf0P41Q,5981,-598,CurbRamp,NoCurbRamp,60
LVbKACFUqHL0i5ALf0P41Q,1909,-1664,Obstacle,NoCurbRamp,39
LVbKACFUqHL0i5ALf0P41Q,105,-1302,NoCurbRamp,NoCurbRamp,52
LVbKACFUqHL0i5ALf0P41Q,10554,-510,SurfaceProblem,NoCurbRamp,38
LVbKACFUqHL0i5ALf0P41Q,10058,-383,NoCurbRamp,CurbRamp,54
LVbKACFUqHL0i5ALf0P41Q,8634,-298,CurbRamp,CurbRamp,54
LVbKACFUqHL0i5ALf0P41Q,8147,-279,SurfaceProblem,NoCurbRamp,52
LVbKACFUqHL0i5ALf0P41Q,6530,-385,CurbRamp,NoCurbRamp,65
jCAimau0IoExc3RWWzR1Cw,5371,-1853,Obstacle,NoCurbRamp,39
jCAimau0IoExc3RWWzR1Cw,3232,-1470,Obstacle,NoCurbRamp,33
jCAimau0IoExc3RWWzR1Cw,9100,-504,CurbRamp,NoCurbRamp,54
jCAimau0IoExc3RWWzR1Cw,9784,-447,Obstacle,CurbRamp,55
U-aA9ZXvFpX_IZLwNb-VRQ,2047,-807,NoCurbRamp,NoCurbRamp,60
U-aA9ZXvFpX_IZLwNb-VRQ,11357,-820,CurbRamp,NoCurbRamp,59
U-aA9ZXvFpX_IZLwNb-VRQ,10543,-659,CurbRamp,CurbRamp,65
U-aA9ZXvFpX_IZLwNb-VRQ,8574,-450,CurbRamp,CurbRamp,58
U-aA9ZXvFpX_IZLwNb-VRQ,7574,-408,Obstacle,CurbRamp,68
U-aA9ZXvFpX_IZLwNb-VRQ,6078,-428,Obstacle,CurbRamp,53
U-aA9ZXvFpX_IZLwNb-VRQ,5176,-516,SurfaceProblem,CurbRamp,54
mADzhX_EbNX-almFPPDqZQ,8605,-761,CurbRamp,CurbRamp,51
mADzhX_EbNX-almFPPDqZQ,11878,-792,SurfaceProblem,CurbRamp,56
mADzhX_EbNX-almFPPDqZQ,12966,-723,NoCurbRamp,NoCurbRamp,55
mADzhX_EbNX-almFPPDqZQ,6932,-669,CurbRamp,CurbRamp,61
iXYGtES5ujggzEp38_EJYg,7257,-1389,SurfaceProblem,NoCurbRamp,35
iXYGtES5ujggzEp38_EJYg,7622,-904,SurfaceProblem,NoCurbRamp,52
iXYGtES5ujggzEp38_EJYg,9145,-409,CurbRamp,NoCurbRamp,53
iXYGtES5ujggzEp38_EJYg,9391,-423,Obstacle,NoCurbRamp,66
iXYGtES5ujggzEp38_EJYg,9326,-419,Obstacle,Obstacle,50
iXYGtES5ujggzEp38_EJYg,12871,-787,CurbRamp,NoCurbRamp,53
iXYGtES5ujggzEp38_EJYg,12622,-631,CurbRamp,NoCurbRamp,54
iXYGtES5ujggzEp38_EJYg,11083,-353,Obstacle,NoCurbRamp,61
V67Nf7PIpKcBCiF0WyaVPQ,9115,-668,Obstacle,NoCurbRamp,57
V67Nf7PIpKcBCiF0WyaVPQ,9665,-570,Obstacle,NoCurbRamp,51
V67Nf7PIpKcBCiF0WyaVPQ,5396,-1401,NoCurbRamp,NoCurbRamp,75
V67Nf7PIpKcBCiF0WyaVPQ,4307,-1303,SurfaceProblem,NoCurbRamp,43
V67Nf7PIpKcBCiF0WyaVPQ,902,-584,CurbRamp,NoCurbRamp,60
V67Nf7PIpKcBCiF0WyaVPQ,562,-517,CurbRamp,NoCurbRamp,61
yVu1RX2Ri4CQa2dpYDoxAA,1426,-585,CurbRamp,NoCurbRamp,52
yVu1RX2Ri4CQa2dpYDoxAA,4782,-845,Obstacle,NoCurbRamp,62
yVu1RX2Ri4CQa2dpYDoxAA,4849,-615,NoCurbRamp,NoCurbRamp,59
yVu1RX2Ri4CQa2dpYDoxAA,3974,-288,CurbRamp,NoCurbRamp,63
yVu1RX2Ri4CQa2dpYDoxAA,3732,-264,NoCurbRamp,NoCurbRamp,65
yVu1RX2Ri4CQa2dpYDoxAA,2307,-280,NoCurbRamp,NoCurbRamp,55
yVu1RX2Ri4CQa2dpYDoxAA,2554,-264,CurbRamp,NoCurbRamp,53
LEFWqL6KZM5PYlZNn42wSg,9012,-1341,Obstacle,NoCurbRamp,41
LEFWqL6KZM5PYlZNn42wSg,11894,-516,CurbRamp,NoCurbRamp,54
LEFWqL6KZM5PYlZNn42wSg,12518,-574,CurbRamp,CurbRamp,68
LEFWqL6KZM5PYlZNn42wSg,1416,-531,SurfaceProblem,CurbRamp,47
HsgeyvychgYBpMjEW1wA9w,11560,-486,Obstacle,CurbRamp,57
HsgeyvychgYBpMjEW1wA9w,8881,-407,Obstacle,CurbRamp,56
mvNsvSd_0EIJdbIu-HoqDA,4761,-899,NoCurbRamp,CurbRamp,37
mvNsvSd_0EIJdbIu-HoqDA,1411,-701,Obstacle,CurbRamp,51
mvNsvSd_0EIJdbIu-HoqDA,1586,-408,Obstacle,CurbRamp,68
92ZZ-oToFsK3Zq25TIkzpw,7556,-1063,Obstacle,CurbRamp,62
92ZZ-oToFsK3Zq25TIkzpw,9319,-958,CurbRamp,CurbRamp,59
92ZZ-oToFsK3Zq25TIkzpw,12293,-544,SurfaceProblem,CurbRamp,38
92ZZ-oToFsK3Zq25TIkzpw,2126,-353,CurbRamp,CurbRamp,54
92ZZ-oToFsK3Zq25TIkzpw,4077,-513,CurbRamp,CurbRamp,53
92ZZ-oToFsK3Zq25TIkzpw,4525,-404,CurbRamp,Obstacle,65
92ZZ-oToFsK3Zq25TIkzpw,3793,-358,Obstacle,SurfaceProblem,53
DF4VBwDNJeFEg80MG6WL-A,4752,-810,CurbRamp,CurbRamp,55
DF4VBwDNJeFEg80MG6WL-A,4043,-608,SurfaceProblem,SurfaceProblem,43
DF4VBwDNJeFEg80MG6WL-A,8869,-703,NoCurbRamp,CurbRamp,38
DF4VBwDNJeFEg80MG6WL-A,9855,-566,Obstacle,CurbRamp,51
DF4VBwDNJeFEg80MG6WL-A,11576,-425,CurbRamp,CurbRamp,58
DF4VBwDNJeFEg80MG6WL-A,12601,-371,Obstacle,CurbRamp,60
DF4VBwDNJeFEg80MG6WL-A,1450,-528,Obstacle,CurbRamp,59
e-IyX4KXrmU_l5582FckLA,4117,-481,CurbRamp,SurfaceProblem,53
pn4K6uKsurl7qs5Dx8eUaA,3750,-281,CurbRamp,Obstacle,55
pn4K6uKsurl7qs5Dx8eUaA,6792,-1072,SurfaceProblem,SurfaceProblem,65
pn4K6uKsurl7qs5Dx8eUaA,761,-613,CurbRamp,SurfaceProblem,59
oWacB_PuNgyTIxe3qr_sDg,4255,-527,CurbRamp,Obstacle,53
VLnYi6PCtn8Z4h0IkhtNJw,1785,-455,Obstacle,CurbRamp,57
VLnYi6PCtn8Z4h0IkhtNJw,4375,-461,CurbRamp,SurfaceProblem,52
oAMp90wEnIghr7ykQYklgA,157,-628,CurbRamp,CurbRamp,62
oAMp90wEnIghr7ykQYklgA,4668,-665,Obstacle,CurbRamp,37
lUllc_bkAnZ145agnrLU9w,8239,-1420,CurbRamp,CurbRamp,56
lUllc_bkAnZ145agnrLU9w,6021,-727,CurbRamp,Obstacle,57
Zezsvr7XeNaoSGgSjOf3gA,12134,-765,CurbRamp,SurfaceProblem,51
Zezsvr7XeNaoSGgSjOf3gA,10701,-82,Obstacle,SurfaceProblem,57
Zezsvr7XeNaoSGgSjOf3gA,12799,-1756,Obstacle,NoCurbRamp,29
Zezsvr7XeNaoSGgSjOf3gA,442,-1227,SurfaceProblem,NoCurbRamp,58
Zezsvr7XeNaoSGgSjOf3gA,2524,-515,Obstacle,NoCurbRamp,56
Zezsvr7XeNaoSGgSjOf3gA,2866,-472,Obstacle,NoCurbRamp,52
Zezsvr7XeNaoSGgSjOf3gA,4293,-277,CurbRamp,NoCurbRamp,55
Ii4_QF95UYk2cAHEXdn1EA,2131,-502,CurbRamp,CurbRamp,57
Ii4_QF95UYk2cAHEXdn1EA,2679,-325,CurbRamp,CurbRamp,59
Ii4_QF95UYk2cAHEXdn1EA,3920,-223,CurbRamp,CurbRamp,65
Ii4_QF95UYk2cAHEXdn1EA,4440,-228,Obstacle,CurbRamp,56
Ii4_QF95UYk2cAHEXdn1EA,6757,-583,CurbRamp,CurbRamp,62
Ii4_QF95UYk2cAHEXdn1EA,11268,-325,Obstacle,CurbRamp,57
Ii4_QF95UYk2cAHEXdn1EA,10791,-337,CurbRamp,CurbRamp,55
NI7ma7FS4jHOC_zqpiE1hg,3061,-369,Obstacle,CurbRamp,60
NI7ma7FS4jHOC_zqpiE1hg,3227,-256,Obstacle,CurbRamp,60
NI7ma7FS4jHOC_zqpiE1hg,4176,-143,Obstacle,CurbRamp,61
NI7ma7FS4jHOC_zqpiE1hg,3182,-147,Obstacle,CurbRamp,58
hShqDLUwls0JCr6ZkzfOwA,7290,-653,Obstacle,CurbRamp,56
z1kamZOPVAoqtY8bWLpI-w,9552,-763,CurbRamp,CurbRamp,52
z1kamZOPVAoqtY8bWLpI-w,12946,-244,Obstacle,CurbRamp,57
z1kamZOPVAoqtY8bWLpI-w,12841,-149,Obstacle,CurbRamp,66
z1kamZOPVAoqtY8bWLpI-w,11609,-197,Obstacle,CurbRamp,62
2At5az6m7SkXrp-E5TCj4A,13220,-295,Obstacle,CurbRamp,57
2At5az6m7SkXrp-E5TCj4A,12963,-176,Obstacle,CurbRamp,53
2At5az6m7SkXrp-E5TCj4A,11498,-242,Obstacle,CurbRamp,66
2At5az6m7SkXrp-E5TCj4A,11764,-182,Obstacle,CurbRamp,62
3p46McMD5I9JwL7qNeUnZA,10348,-1444,SurfaceProblem,CurbRamp,38
3p46McMD5I9JwL7qNeUnZA,1959,-332,Obstacle,NoCurbRamp,51
3p46McMD5I9JwL7qNeUnZA,1356,-274,CurbRamp,CurbRamp,51
3p46McMD5I9JwL7qNeUnZA,13117,-143,Obstacle,CurbRamp,58
3p46McMD5I9JwL7qNeUnZA,12990,-162,CurbRamp,NoCurbRamp,53
3p46McMD5I9JwL7qNeUnZA,12176,-547,CurbRamp,CurbRamp,62
DPFpiJQFnnf46R1bTOk_jg,12989,-144,Obstacle,CurbRamp,52
DTN__8w8ljcdVDYlDJ9Vog,7353,-525,CurbRamp,CurbRamp,52
DTN__8w8ljcdVDYlDJ9Vog,5190,-359,Obstacle,CurbRamp,56
DTN__8w8ljcdVDYlDJ9Vog,5226,-228,SurfaceProblem,CurbRamp,56
DTN__8w8ljcdVDYlDJ9Vog,5759,-156,Obstacle,CurbRamp,56
DTN__8w8ljcdVDYlDJ9Vog,7355,-223,Obstacle,CurbRamp,63
DTN__8w8ljcdVDYlDJ9Vog,7696,-337,CurbRamp,CurbRamp,52
Hea71Bl-hiygf4PeSKMGkg,4899,-217,Obstacle,CurbRamp,58
Hea71Bl-hiygf4PeSKMGkg,5349,-207,SurfaceProblem,CurbRamp,53
cmucC73cw4gRsuMaUi4rrg,5219,-258,CurbRamp,NoCurbRamp,53
cmucC73cw4gRsuMaUi4rrg,5581,-284,CurbRamp,NoCurbRamp,59
cmucC73cw4gRsuMaUi4rrg,4271,-463,CurbRamp,NoCurbRamp,56
cmucC73cw4gRsuMaUi4rrg,4205,-1020,CurbRamp,NoCurbRamp,57
cmucC73cw4gRsuMaUi4rrg,9432,-549,CurbRamp,NoCurbRamp,50
cmucC73cw4gRsuMaUi4rrg,9186,-424,SurfaceProblem,NoCurbRamp,36
cmucC73cw4gRsuMaUi4rrg,7643,-338,SurfaceProblem,NoCurbRamp,59
cmucC73cw4gRsuMaUi4rrg,7133,-298,NoCurbRamp,NoCurbRamp,58
wuk--sZ3fJyMsMo4tJuybg,1331,-454,Obstacle,CurbRamp,59
wuk--sZ3fJyMsMo4tJuybg,4684,-948,NoCurbRamp,CurbRamp,35
wuk--sZ3fJyMsMo4tJuybg,4680,-625,CurbRamp,SurfaceProblem,55
wuk--sZ3fJyMsMo4tJuybg,8615,-850,Obstacle,NoCurbRamp,36
wuk--sZ3fJyMsMo4tJuybg,9688,-662,NoCurbRamp,NoCurbRamp,50
wuk--sZ3fJyMsMo4tJuybg,11703,-399,CurbRamp,NoCurbRamp,56
wuk--sZ3fJyMsMo4tJuybg,12401,-330,NoCurbRamp,NoCurbRamp,63
wuk--sZ3fJyMsMo4tJuybg,822,-370,SurfaceProblem,NoCurbRamp,42
wuk--sZ3fJyMsMo4tJuybg,3605,-706,NoCurbRamp,NoCurbRamp,65
NxGqyhjeCbOGEzwvXp_5lg,1724,-400,NoCurbRamp,SurfaceProblem,67
NxGqyhjeCbOGEzwvXp_5lg,2166,-507,NoCurbRamp,SurfaceProblem,77
Qjt4NB_AdlhK_LsF0cq8tQ,11854,-217,Obstacle,SurfaceProblem,51
qTqy8ApuwdqFJLM39Tpohw,2489,-596,SurfaceProblem,SurfaceProblem,52
3zcrhqVZmXigArxxbhf3Xg,5017,-593,CurbRamp,Obstacle,51
3zcrhqVZmXigArxxbhf3Xg,4745,-699,CurbRamp,CurbRamp,51
3zcrhqVZmXigArxxbhf3Xg,5613,-666,CurbRamp,NoCurbRamp,73
3zcrhqVZmXigArxxbhf3Xg,8595,-607,CurbRamp,CurbRamp,53
3zcrhqVZmXigArxxbhf3Xg,11213,-558,CurbRamp,CurbRamp,51
3zcrhqVZmXigArxxbhf3Xg,11984,-514,SurfaceProblem,NoCurbRamp,40
3zcrhqVZmXigArxxbhf3Xg,1050,-554,NoCurbRamp,NoCurbRamp,51
SyBRKwoEe9GPdCDLFUtSGg,1993,-294,Obstacle,Obstacle,77
ATAqxJHKVWC6i-_DW9UL7Q,6049,-586,NoCurbRamp,SurfaceProblem,60
H_MWJQ7cpL7DMPDibkkzqw,7769,-619,Obstacle,SurfaceProblem,67
jKPGTBV-DOk5OvwDpzNT2w,792,-719,SurfaceProblem,NoCurbRamp,56
jKPGTBV-DOk5OvwDpzNT2w,2192,-308,Obstacle,NoCurbRamp,42
N-oeZLAXrRig35-DRg1FPQ,1889,-415,Obstacle,SurfaceProblem,53
